address,referral_code,signed_build_and_earn,signed,total_points,total_ref_points,total_build_points,total_extra_points,total_pendle_points
0x4373c2a2203c0020d4ad3feab99b7b46efd44415,yk4s50,false,true,172.86617939667912,7.615476,0.0,0.0,0.0
0xe822973f43e3b32c11dec6223d91d001f8f50859,iqc721,false,true,496.4226929094119,0.0,0.0,0.0,0.0
0xe950e984f8253ead9657de32f019169f477ebfe1,mccuee,false,true,0.54749797218,0.0,0.0,0.0,0.0
0xf1c3604196ce8d756999599997767486bf756bf5,xujh9k,false,true,8.692853196812482,0.0,0.0,0.0,0.0
0x6620c3b5244e395af09b0208ff9a5563ca9f3d25,y0cygr,false,true,23.360990305635667,0.0,0.0,0.0,0.0
0xc7870e9b26a323caa8f31058d47e2da96de90421,lfc4mn,false,true,66.34221138330564,0.0,0.0,0.0,0.0
0x680a8b2ca757dc5baf36a684a6dee24548f809bc,ynf7j7,false,true,106.60025495652829,0.0,0.0,0.0,0.0
0xd7186ba42828fc084866e4506e432686340a4db9,23sw5p,false,true,737.4542858105149,15.761894741488781,0.0,0.0,0.0
0x0c35439cb24b3952ea6ac09d250c58c1b0892b66,6sikgi,false,true,170.74546065080673,0.0,0.0,0.0,0.0
0x0930eba1da84a501cad2209ff2e5d6c5ef909b55,,false,false,61.92312462706892,0.0,0.0,0.0,0.0
0x4dd1d0f257b29b7cbdf5515f143b5540556401c6,835ai5,false,true,0.896372648880086,0.10186287183022348,0.0,0.0,0.0
0x18972538487c2f84d122d46f40397ed52b1ae022,n77no5,false,true,64.27088251392273,0.0,0.0,0.0,0.0
0xb6db80055beb06a6f82767d27a8b1b289a634fc7,v7ftrg,false,true,268.594,0.0,0.0,0.0,0.0
0x17425ea67c287fae17d463918d92b825f5b900e5,f2vs7r,false,true,1130.68236127987,0.0,0.0,0.0,0.0
0x6a6f4140069e7edaa60e4985702946d9e8419687,o4ssgx,false,true,335.96836948866917,0.0,0.0,0.0,0.0
0xbecb4b1b5f56f92a2584055872ff19fe06523fab,n6rkqp,false,true,23.453589786265,0.0,0.0,0.0,0.0
0x44d119132408570effb78e7f33cc3bdd5a181006,4b45c2,false,true,168.76745961206083,14.62782001497,0.0,0.0,0.0
0xa1a18719e35b538dfe49d5d4e4b7083bc5f2296f,5ha742,false,true,80.19323374820692,0.0,0.0,0.0,0.0
0x05c40e7c7fec945f232c877d5e520b81ab0999e8,sw1mqf,false,true,286.258947186022,0.0,0.0,0.0,0.0
0x35f272a684b3d5ecb77584aac5fe1f4a0ca0c379,gm3317,false,true,245.28525384017027,0.0,0.0,0.0,0.0
0xbd4308453376663953635730d40408cf4f210198,mhcq5j,false,true,41.45850515221485,0.0,0.0,0.0,0.0
0x1831570e2145ce1048eb566edb9612ec867aa736,p6ygqn,false,true,1112.4024036940878,0.0,0.0,0.0,0.0
0x6a2c62fa9ca0c397187db8ae948c14b76dd5c28b,8n2r5a,false,true,392.3976929678804,0.0,0.0,0.0,0.0
0xcfdec61763b26684ce66b4bbd29f6feb575bf09a,gbu6it,false,true,297.41105530579875,1.14754859876942,0.0,0.0,0.0
0x9ca70e22c0855c33644856db36b863d338627d2e,m7roy3,false,true,103.29045036543269,0.0,0.0,0.0,0.0
0xd37dc3859621b0dfe1102b7693524287c5f16832,qz58e4,false,true,98.5940497380238,0.0,0.0,0.0,0.0
0x611c886ccff4c57cce50977ef8b2bf0640a919cd,,false,false,0.0,0.0,0.0,0.0,0.0
0x098a581dacd81cfca6e8a0d2d61a63323b39c68a,4xodb0,false,true,93.10376210495832,0.0,0.0,0.0,0.0
0x1de597caf08d335902774d3cd0412eaee12afcb6,s4dk13,false,true,366.9757274699672,162.46845527326607,0.0,0.0,0.0
0x88f1837ed6c597abd8a660ec7d92a9a4407172fb,ujlcid,false,true,973.2069833354168,0.0,0.0,0.0,0.0
0x39139d4b3cc7317917c351ea5c65ad20322d3705,go4oog,false,true,58.890096424425,0.0,0.0,0.0,0.0
0x896be6197cfcecee47824d9ef54f9fe54e2acfeb,limafs,false,true,1575.6407210379812,0.0,0.0,0.0,0.0
0x0675cde49549ad8e37dc84cf3cf091b24c3e2afb,z005wi,false,true,926.9466131668089,0.0,0.0,0.0,0.0
0xd3f9178f2ad241dc7c948bf9d0b4fdb34c971093,g2ymai,false,true,180.51576276306463,21.042257471219035,0.0,0.0,0.0
0xa545b5d7127e210cf26f0a0e02d94b6172f7547c,3njcrm,false,true,121.51511810773526,0.0,0.0,0.0,0.0
0xe348eedcfa17bef36bf264d1675a4fe2fa38e732,ews4ij,false,true,1.7943898317347444,0.0,0.0,0.0,0.0
0x72ac35c1f8344ad3912f88572c132a6677403bc0,ca93jf,false,true,567.3482019735167,0.0,0.0,0.0,0.0
0x46c03ee650f448739de7334bae0aa658670f44c1,0v53gk,false,true,13.819717188955,0.0,0.0,0.0,0.0
0xc1e66188827800152f5e98190f9c59c9ecbcfed0,czit52,false,true,59.55973167657749,0.0,0.0,0.0,0.0
0x946192fe80c3895d890e1964e79818c4143027a6,5l2vh5,false,true,25.64756519786111,0.0,0.0,0.0,0.0
0x2ebcce0c9e75439df21e6f9e00bde612e629a41b,kua2ry,false,true,64.60951195683731,0.0,0.0,0.0,0.0
0x414390aaac415c345b76f3d9f8b736d369d16b0a,lej1md,false,true,4.4745372492716085,0.0,0.0,0.0,0.0
0x4a9e1940ca5011969dfc32f756396f562b4f5f05,q1uvwx,false,true,33.59599458685447,0.0,0.0,0.0,0.0
0xa337123eb45496ee8d0f64d76f648cc29e23399c,a8so9i,false,true,58.89277559538273,0.0,0.0,0.0,0.0
0x70afb21d6fe8ed40d7b9ec1a3a1cb620f6831bca,4qniry,false,true,17.421545424463055,0.0,0.0,0.0,0.0
0x5bcb86339f2b53ca52edadc4c692199a78f06e71,ntfvdj,false,true,110.2045644,0.0,0.0,0.0,0.0
0xd550894cb567b4f1d2c0d4a2251dde43ba9a68f1,ll0xtk,false,true,4616.3233284385715,0.0,0.0,0.0,0.0
0x47ff8365cbd71b28e20107734d4182d6c5ee1d24,bdlrqv,false,true,23356.36375886884,0.0,0.0,0.0,0.0
0x965d51a26a49ac420139a020a9db018616d5e129,72vxbm,false,true,7.128262235111674,0.0,0.0,0.0,0.0
0xb61997ca2a6ad58ff17973db1e748785ccdab0fd,fmeshi,false,true,118.16499130770568,0.0,0.0,0.0,0.0
0xa7228a019456c66d141469019f104f260dc834ea,ykg8qe,false,true,25.14700728779729,0.0,0.0,0.0,0.0
0xaffb441cc958d17938576944a763b73e383e1b00,e4ckvy,false,true,128.1734765628017,86.5426363658002,0.0,0.0,0.0
0x925cc4d26186088d1a6464c8d6dec3b926b51f25,x4f41q,false,true,2713.254703051708,0.0,0.0,0.0,2242.327129427906
0x79ba7af2337b771e3dbbe5e21fe8f5ef90c3b476,4jvcdx,false,true,12.494576029611874,0.0,0.0,0.0,0.0
0x1fca4eb4ce29ff9041ff1f3dacdbb1b74f4c1e6b,vx9l76,false,true,8738.605469481896,0.0,0.0,0.0,0.0
0x9355a95e36a459ac4a0a74653a7b8b8af0365427,oqik3z,false,true,1174.210713797376,0.0,0.0,0.0,0.0
0xfd1c53236851a9e3e5b337e7f0b7768c39012612,278gqs,false,true,442.9972760262756,0.0,0.0,0.0,0.0
0x2a480eafb5c25c83e646463689085da6b7d2d37e,7jsc8x,false,true,1119.6120602938834,0.0,0.0,0.0,0.0
0xe65359bc9f4bc09f2aad3f660a64d69eac7174cc,t5yyip,false,true,16.905522034075133,0.0,0.0,0.0,0.0
0x67fc229e8176a71d2e0cd5fa701cafe84c09284f,0zl4jc,false,true,103.426403588085,0.0,0.0,0.0,0.0
0x4d891fcb66f781d96d36f1a598052169a0b295eb,4k5egp,false,true,2849.689026513744,0.0,0.0,0.0,0.0
0x6c4cd685dea81c3716e811c87c61820ccd715a35,nhew0m,false,true,1148.1124026736795,0.0,0.0,0.0,0.0
0x062ff50f82f9812627525e4ac0a0f4842b9e3c32,htt481,false,true,6.7762272863333335,0.0,0.0,0.0,0.0
0xddab0f77a888c97fe8c4297c5dc00c35f41ea7fb,h2usyx,false,true,50.459818948464104,2.7330636593325517,0.0,0.0,0.0
0x19f999bd627575446b9289e4ae57552c0c1679aa,fhr1ht,false,true,354.62349993875677,14.850176786024,0.0,0.0,0.0
0x0b12cf3582ea3bd54b7dcc63fc1bdf3efc2fd236,4ttetq,false,true,66.54605473673993,0.0,0.0,0.0,0.0
0xe8bf42650bbbd6c3a89b321f40f3d9b48e6a0bc2,8liurr,false,true,132.96201475313902,0.0,0.0,0.0,0.0
0xcf63a0f2ea76c8f148c653dcbf8849a6d285729e,lkv3cr,false,true,18.953584550558794,0.0,0.0,0.0,0.0
0x922c687c1bbf17eee015a1d59a34774c48514def,xf9ufu,false,true,839.6527215516692,0.0,0.0,0.0,0.0
0x386192a520fbb8e256982088cf1ceab1435db7ef,dcs0qb,false,true,26.29933005490645,0.0,0.0,0.0,0.0
0x1acfecfc0bb4e6b17d3dc8ea8f1de954d8013704,63xh3n,false,true,221.0604179464795,1.7782779569806704,0.0,0.0,205.469612567932
0x7a3d21e8658dbe8c9032a238874130584ebdcf6f,w2wzwt,false,true,29.466117363778974,3.305673281699566,0.0,0.0,0.0
0x4fb8c61833c5117774093437f8106aa412c6aa88,yvdcfs,false,true,517.01336084069,384.3300091864121,0.0,0.0,0.0
0xf3d18c2d2e951fa355b6e08d8bad5a461546ad89,iu9qwg,false,true,121.1989370500042,0.0,0.0,0.0,0.0
0x5b6bfa78677196ed426a86c9677a6aeb41705fba,r8tq3f,false,true,21.5740419255385,0.0,0.0,0.0,0.0
0x69b4294d7ed35c1c7577b437797c35db9bcc5d1c,jh6rlk,false,true,788.3236101814708,7.113920646007593,0.0,0.0,0.0
0xe6fe2c7d6042e2ae5cab6bda8da29ee296339d38,b0m12c,false,true,7.689947561105,0.0,0.0,0.0,0.0
0x14a9a26c76be2b7bd462579f7f23fe2129ed854c,wvrddg,false,true,0.711083265632013,0.0,0.0,0.0,0.0
0x6d65273987f84833f0e659a3696fe42ce88456ee,kkabns,false,true,1180.588133889806,0.0,0.0,0.0,0.0
0x2a4a2b91f49d687775bff39c88381bb4ae835c92,6effeq,false,true,1275.14621223106,0.0,0.0,0.0,0.0
0x78891631280de0f44af74ea93396a43c5f664829,uwq3ee,false,true,116.61736928949146,0.0,0.0,0.0,0.0
0x4ebba6b9c70a0e0bd0653b37a1338e0af4ea5ded,a9c17x,false,true,9016.870005479293,0.0,0.0,0.0,0.0
0x49073fcaf018df532d9e125fe2b4ea3f7b28852a,nbpnjx,false,true,12.496449556951559,0.0,0.0,0.0,0.0
0xca32eddccacb198b342523672a89cd5bcc0c5be0,fjflgo,false,true,6.618325585859617,0.0,0.0,0.0,0.0
0x4674bc636639307dc0f0f09dadeae044bce55d21,karm3f,false,true,1031.91036293536,0.0,0.0,0.0,0.0
0x688d355f4f4c229182c5fb96b1ded3c732654193,wxqe51,false,true,12.706614834727427,0.0,0.0,0.0,0.0
0x1cd49bff85e536f627b1c56d36f78884aa2405d2,d84w8a,false,true,206.62367602725874,0.0,0.0,0.0,0.0
0xa83177d56b02be1eb98c5102ed2d2d74978f162e,,false,false,300.60604930527444,0.0,0.0,0.0,0.0
0x16a9ec8237302df3c6fc8d159248a7a55ff9fb6e,bz4xd2,false,true,587.1866005066213,0.0,0.0,0.0,0.0
0xad7f239976f709b53c7760e1519f57e217d71040,vsqrl9,false,true,1.02112387,0.0,0.0,0.0,0.0
0x0aa5b39bc9e7e2ff26dcfec7040db0cdcb61cfae,90yur7,false,true,86.43754299978526,0.0,0.0,0.0,0.0
0x56699344f00f3b9755e7f91edbbbf4af1e50d0b4,s74vy6,false,true,74.1713022610138,0.0,0.0,0.0,0.0
0x0a3c8597d187c4d43f44cd6cf4ac535abe6c0e67,jblj04,false,true,230.369585673015,0.0,0.0,0.0,0.0
0x23225ab5bb0a9e6b86393781f8a30395471ba156,09yz85,false,true,11989.840816186676,0.0,0.0,0.0,0.0
0x1af528303d05840cef41940a867b31cf6e48159f,twaumn,false,true,27.029304138865793,3.117349567061327,0.0,0.0,0.0
0xe246ef33f236e3df9d7f0b32b7ef770efb9d9ce8,v3v8vr,false,true,23965.27123777721,0.0,0.0,0.0,0.0
0x371c873c902aa79cf898b14bf58095f8e8989fc6,uvvth6,false,true,75.31512101478921,0.0,0.0,0.0,0.0
0x80f0a9403e6687d9acbe63d8e585ec2d7f9c6589,lnwxgc,false,true,105.98943586170608,0.0,0.0,0.0,0.0
0x882973334aaa97093d6a094c8e59991317e3aee9,a4jozc,false,true,20.83841127029865,0.0,0.0,0.0,0.0
0xe973c23d252fe2e8572cfb5f001857d3738478a4,lhhtzi,false,true,342.13455603606644,0.0,0.0,0.0,0.0
0x5dca66d3e4c2b4920bd4920f4ab83b375f1fc2cc,05qdjd,false,true,205.9344114314625,0.0,0.0,0.0,0.0
0xd76c55925286bcebd50e247418654d5276d4c6bf,n5cwel,false,true,653.28434900285,0.0,0.0,0.0,0.0
0x451b617e60b986a2a94623055148f0d26f77dd8f,8i6ext,false,true,7231.641161205798,0.0,0.0,0.0,776.347137157989
0xf57871a2f715f1a0d48965b6556cd14ef1577f33,za3mo9,false,true,18.191253730509576,0.0,0.0,0.0,0.0
0x9f45f7f50e90337fa50c625db98ae584bc1dc48c,9mp0c4,false,true,1958.2180879001553,546.460122647051,0.0,0.0,870.557202774201
0x7f736b19fa1cfa04e25cf2d00efec6bb520680c5,irk5f7,false,true,485.121339792026,5.37958779212374,0.0,0.0,0.0
0xfb17dbaab9d6b882323b34fd8d2a35eaa4dd0964,b021zc,false,true,118.38848671363714,15.535022587591689,0.0,0.0,0.0
0x4c303cb255e73b8ae1b21d1259b05d887abdc63b,9f0c3j,false,true,216.09215580758652,0.0,0.0,0.0,0.0
0x2079430109913f3afbf69ffeaf67084f57545568,ag6wjc,false,true,1124.7829132408722,0.0,0.0,0.0,0.0
0x547be0c2db070c50db395f4c04c8f3efd929dfc3,0vetio,false,true,18.418378976953772,0.0,0.0,0.0,0.0
0xbf08e006b71b61e69b0f260a69914afb9a4faf20,iepft8,false,true,127.18305995142562,0.0,0.0,0.0,0.0
0x4825ca1c9815d9484342209c38b67a5c179b6cad,28o7dp,false,true,47.361144214352045,0.0,0.0,0.0,0.0
0x449777d499a01ffcc8cfc5614ad184725449983b,x4d70o,false,true,43.206168985666665,0.0,0.0,0.0,0.0
0x6cf739c31fe4f0c8037bc40c0670a14dec77b8a8,lmuxup,false,true,46.33282719311115,0.0,0.0,0.0,0.0
0x61b5102b0c1e9590742400d29776e1044889a046,5wz3il,false,true,39.56556834946417,0.0,0.0,0.0,0.0
0x5763893a71c86b9c5cf8b7a1b9b6374b2d2fa6e1,9cbgnt,false,true,2174.6010784634213,0.0,0.0,0.0,0.0
0xfe67aa95a4cafe8003883cb50ba3570032066bb1,8qof57,false,true,4.626824623937898,0.0,0.0,0.0,0.0
0x1c622bfdc1bc60ff697b9b540153c59a4cb76d62,yq0e8g,false,true,100.7674134511961,0.0,0.0,0.0,0.0
0xe99ae26290c5bf0a5cd884f6620380dc3ba5be33,cvq63x,false,true,77.28627241104346,0.0,0.0,0.0,0.0
0x013b5cca3536c2c9aab62281f13875bc89e91e42,8pri1t,false,true,70.55048083958167,0.0,0.0,0.0,0.0
0xfa65cff69ca3a196f8ca91fc3ea94be48bbb4aa7,yn6l8o,false,true,30.113251306377936,0.0,0.0,0.0,0.0
0x86f7c14a3563f0b2fe8fd55efd39755053a1e414,fbr7io,true,true,5733.143239936954,2584.241065611279,0.0,0.0,2891.546373375675
0xb86cc6d5c889268add16e31c252375f4ea582f9c,m66hym,false,true,240.63441104391833,0.0,0.0,0.0,0.0
0x69d1077175229a6a5bc11030131ab1c0b6072f47,zfn8kv,false,true,8790.36089085,0.0,0.0,0.0,0.0
0x9a2cfc94f61e617c07a7976de16c9ef6fab1805f,bc6wvp,false,true,298.33834673387645,0.0,0.0,0.0,0.0
0x389d89c8e1de55b45f0aeb70740489a7f8c78024,m5twny,false,true,1264.3185558694267,0.0,0.0,0.0,0.0
0x466051560bf27c6a808bf05d59883876c10c73ad,0vx9y3,false,true,10.164938360207893,0.0,0.0,0.0,0.0
0x13dd8aa817698a64f0c7da296a2c7e1180c6f7e3,k1dawi,false,true,2175.8485688506066,38.54168501499589,0.0,0.0,0.0
0x0ce201f76a90ea254e4de609236cdb1d0dc91bf1,tuk3nd,false,true,3131.9993851489944,501.4999449822929,0.0,0.0,2567.137754530658
0xdd282a6dfaa94b93bacf0b69bab1284b8bcdb049,q8khg1,false,true,22.504080851744533,0.0,0.0,0.0,0.0
0x95ffecf55129612dbf420b0ddc3ed8f55329b39e,8956el,false,true,2418.16286763798,0.0,0.0,0.0,0.0
0x7cbd6d3a5bfc2f915473b0d84cdb2e71d9f16e26,,false,false,59.21599280762944,0.0,0.0,0.0,0.0
0x92237f6261db6081421da708f1c0c58fd784e6f3,2rqcfk,false,true,510.369404406123,0.0,0.0,0.0,0.0
0x9a8197a1395d25c8d31936cbc2d98c8eba1f563a,3pn55i,false,true,3.4537531848291083,0.0,0.0,0.0,0.0
0x3c05be020acd2666ec7764b04013c9cd79302013,hfl6sd,false,true,219.75171466261114,0.0,0.0,0.0,0.0
0x44a2af0dcf10d6b4ccb668342b5f463591fbb73e,4tmgwa,false,true,109.2390244185102,0.0,0.0,0.0,0.0
0x26c541f5e1c8eab0f6f0943bb1c8843ab18c4b0d,aommzx,false,true,16697.42759239944,0.0,0.0,0.0,0.0
0x4da95c616a03fd1eb2c67eeba42fd101ca154d5c,0wv9o8,false,true,866.9187153880426,0.0,0.0,0.0,0.0
0x5644de81fdb389293145f51790d020bb5db8937d,tegd9c,false,true,26.708144984825488,0.0,0.0,0.0,0.0
0xfc42e7c1ead2ca70ebdb4b4111d4352b3280d8a0,se8pdn,false,true,1634.7547690744598,0.0,0.0,0.0,1483.201239979513
0xc405b6ce00e62b722e223bcbc7983ee9e53ac28e,vlnobn,false,true,56.7513362614675,0.0,0.0,0.0,0.0
0xc86e15edf575c511a0d7af9552003edd31a03ac9,drb5dn,false,true,1336.6670882093863,863.1428035328773,0.0,0.0,0.0
0x1576d80a482d5e0808a195052ade1843bef2e31d,chz0l9,false,true,52.133377788795,26.58363797198,0.0,0.0,0.0
0xec29f637acdcf63860e14771c01672b64bdb1b68,mbej5m,false,true,524.9585494416667,0.0,0.0,0.0,0.0
0x51a7f1582d8700ac979b1e6ea97ddf1f99e03fad,5r47cf,false,true,16.459543127664695,0.0,0.0,0.0,0.0
0x3f4113f86aa26c5e7d5dd8ba689e285ea0d8dc6e,g9wrsz,false,true,668.3333661077334,0.0,0.0,0.0,0.0
0xc87aa776bb407b524783e6c7708fe4db5e8e35aa,4z4uqh,false,true,1068.3427880543445,0.0,0.0,0.0,0.0
0xfb5965c34b202e961b36807375712495049fd62f,934dxo,false,true,944.802583222064,0.0,0.0,0.0,0.0
0x5f6a741928921aff73ab5c62bc1ddafa30566bd5,9n7wqp,false,true,201.60239212262587,0.0,0.0,0.0,0.0
0x1c5edcb135e0f2f3ec5acb0cac225730aea248de,kyl91e,false,true,24.50651700068479,0.0,0.0,0.0,0.0
0xda43e98f00330bc6a733066ef721ee09530ef063,1yfwwp,false,true,17.37004089617294,0.0,0.0,0.0,0.0
0xb4e6cdffe9ad377dc6e29f2ffec4de4b3dc99ccf,5aiyst,false,true,3924.718636599411,0.0,0.0,0.0,35.782331699818
0x3af30125b7a81c23bd3608645c354cd02223224d,a3g6lo,false,true,273.6063148460361,32.69748977172655,0.0,0.0,0.0
0xce2726425feab8b3722c1d7860a2bf609adde6b2,h2b12o,false,true,141.40027113282,0.0,0.0,0.0,0.0
0x09f52f376a00f404735ddf875e715cd224111b92,7fqgsp,false,true,163.98793941911504,4.747240051332346,0.0,0.0,0.0
0xb2d16677314ca9e8b1102079b54f9999fc5d6cfb,cgrjgl,false,true,1.6943746595433238,0.0,0.0,0.0,0.0
0x277b31468a923a10c56b132da4d0a4a7d7eeffb9,hmq03a,false,true,13605.748442124952,0.0,0.0,0.0,0.0
0xb86f5260164306a0cb6daa8c8fcd163c5d17e12e,8vdfvt,false,true,24.581762794123332,0.0,0.0,0.0,0.0
0x39ff91d80f2198ecbfbb4580634f750800acc202,03ljmd,false,true,120.91490026218587,0.0,0.0,0.0,0.0
0xd82bd155dba54f52becdca4819a1b392f6a16c5d,ue6eks,false,true,120.7325511223802,70.07110813820468,0.0,0.0,0.0
0x0b3bfb65881aaa5fafd8488f3c1e15ed12d8a3bb,r8a68d,false,true,12737.231035436605,0.0,0.0,0.0,0.0
0x23d2365485e1154408a05eb2b2cbfc2edcc28783,8lsxza,false,true,650.5457288225907,74.90465059214974,0.0,0.0,0.0
0xc54b0961c7e207340137985f8c824d2e34020bcf,8655jg,false,true,49.48470366373904,0.0,0.0,0.0,0.0
0x48d530a7bfa2a9d026ace7c6d1b9dcbe9a37f34c,81oj8v,false,true,94.15239437255507,0.0,0.0,0.0,0.0
0x425351bc9fb70ef48f03bdf18a1d13fbcc26e250,r1ankq,false,true,8001.275668431324,6240.507621046918,0.0,0.0,45.086162527884
0x27c52f510e0cc693286d606e786898a780f77c7a,7addaa,false,true,40.878342618588015,0.0,0.0,0.0,0.0
0x0ed3a0fe8bb96b8941f80bb0550876b5992de8b1,d4fado,false,true,4953.1598145383805,0.0,0.0,0.0,4730.161685889214
0x5f399aaf88796f51207aaae3f4c4ec9546c95517,6886i5,false,true,805.0869035155265,499.3354114756502,0.0,0.0,0.0
0xf5d6b65ebf02e2f9cd88c56cbf582d6cbc80e56a,9cu3u5,false,true,10.787294606757431,0.0,0.0,0.0,0.0
0x86c881dbf41b6fdb32822db6b448a7587e13f83f,mgd3fr,false,true,227.32122287894643,0.0,0.0,0.0,0.0
0x636df4bd62e1eb3477c0dbafc8cd8c5dd8b3a972,gwz05e,false,true,738.1508108443128,0.0,0.0,0.0,0.0
0x5ae0872b50a0a5fa15ae0e31cedff3b1f73a569f,yycjo1,false,true,89.3026377404505,0.0,0.0,0.0,0.0
0x3adbab7cd849abad03e3d27feb514adcab6cd5e3,hc66hn,false,true,4667.68245761766,0.0,0.0,0.0,1437.375334415595
0x4d08b4287b89a3f4b1bd59cd5b01d763da567671,15zkhc,false,true,163415.75689133175,0.0,0.0,0.0,125897.40029664597
0x9e506c2867030f550bbac30820f5ec1c755ce5ee,1p5ooy,false,true,70.07904306523777,0.0,0.0,0.0,0.0
0xb288b598da14b69e62b418f353b6cbde1c3d0610,qn2qdy,false,true,576.4327429924269,0.0,0.0,0.0,0.0
0x07aa438d52c87450cffc492516abcc1b94694b6d,h8w2od,false,true,43.66772005522,0.0,0.0,0.0,0.0
0x7702081b6093764f5d1e573e4686fc5378958ee5,7uv3ce,false,true,50.55835311308375,28.14154475154026,0.0,0.0,0.0
0x42372419d12b74aa28b89b71cea93d4b72a5c1dd,z7lyrw,false,true,71.23213682508009,0.0,0.0,0.0,0.0
0x3363fc75b0eacd91722afbf2246a2583f95cac49,t89l4e,false,true,563.0771766675623,1.9375901735679144,0.0,0.0,0.0
0x8dd0eec205afff5fecd97d4164193b416cc6faf4,z60wjr,false,true,52.1105677248,0.0,0.0,0.0,0.0
0xbe6a5c2919c41e33cc8994d29b25a81d72476123,ji562o,false,true,492.80953800392814,0.0,0.0,0.0,0.0
0x316f423fbfe9c271c8e7890d4e85722601cf3135,6hu8o0,false,true,1041.1442543765997,0.0,0.0,0.0,0.0
0x4ec21666d1a88da6003fbb6968b9ac5cf71c455d,b95fp5,false,true,120.0533718042914,3.11866316737,0.0,0.0,64.780706108225
0xfcf2204f7e98eb31ac496720a8a48e06fe1c1d96,bluisj,false,true,68.27366650308755,0.0,0.0,0.0,0.0
0x1ec11fff0ce9e1519c9aa4f7b940a754a02b2d98,wdbnga,false,true,110.38071898163824,0.0,0.0,0.0,0.0
0x242f611726761b3c97a1a37da1314bd67c9e35c8,kv98zn,false,true,105.20481951055493,0.0,0.0,0.0,0.0
0x55769d0411006bd2e5ec13b0fa4b25abbff1cf79,wnf4ga,false,true,309.4103693895313,0.0,0.0,0.0,0.0
0xc4313fcdcc95e1352c8e9892eacc43f3c0302241,sc6zsv,false,true,101.99021032534144,0.0,0.0,0.0,0.0
0x507af55e79f126c8c91f2ca69af2e9e04140e04b,d4urvt,false,true,45.769854962,0.0,0.0,0.0,0.0
0x1c385edf4b687db1472506447348a9e62e1e5edb,i5iwir,false,true,11550.1966329,0.0,0.0,0.0,0.0
0x91a450bafb99f1f96bc089814b2ede8a8ab4239e,4nssdl,false,true,3202.4010103983824,0.0,0.0,0.0,0.0
0xae447cbf29b5e9a8f407552c14b832eb7379b1fa,nupdcg,false,true,117.39374751914667,0.0,0.0,0.0,0.0
0x216fafa7044c84453ff0c88a10ff1cc50f3e43fe,84nz5v,false,true,431.9603945676548,0.0,0.0,0.0,0.0
0x1ba894f10ec8ef06eb63e645c6b443d77d0a7fd6,gsn5rv,false,true,52.62085180393525,0.0,0.0,0.0,0.0
0x0c412ec600b750e5c2625b631991fefaca71a537,b9o8qa,false,true,2896.1737972347833,0.0,0.0,0.0,0.0
0x6b13af2cf4389796297ac0a99aa30750090f433a,o4ufxz,false,true,1195.2534130191323,0.0,0.0,0.0,0.0
0xfe854259681213ab3f13dba381a2e742303092a1,5pzvih,false,true,18.828215918654557,0.0,0.0,0.0,0.0
0xd95a2873d75dfc66ea016f656ab085907d06fb3d,rd5wcp,false,true,29412.015285997506,0.0,0.0,0.0,0.0
0x9cca20c7d19b562f5ea4fad03912a9ecf624a4df,pm75k3,false,true,79.39459101731667,0.0,0.0,0.0,0.0
0xde0e9aca1fed7a45588c702297da97638dd79d14,fg4uvg,false,true,85.340735284619,0.0,0.0,0.0,0.0
0x1167c3d318a28a2087418142794936b4215b8d4d,959u76,false,true,48.84549018225689,0.0,0.0,0.0,0.0
0x0882f21dd87e5e877af818fb7ed8fd816d76adec,6e8299,false,true,145.3288700134072,0.0,0.0,0.0,0.0
0x67a20eea39137c98623ef3e7172b753606e72352,qer89m,false,true,21.032637409010302,0.0,0.0,0.0,0.0
0xc5a2d9d47d748333686aa59f4218a6789d2981ff,xcvey2,false,true,86.20450433470343,0.0,0.0,0.0,0.0
0xdba77a3b8937fd6bcdf9b3f570fe0b727c93c70e,thpdb9,false,true,605.1515515635849,0.0,0.0,0.0,0.0
0x1180c648a874e74ec943de1b2de863bf7208f486,hi1b4x,false,true,5087.3838552529605,0.0,0.0,0.0,0.0
0x6860526e67ac9cd439c06aaeb97f5768ad925e6e,7oegg8,false,true,2836.6926375,0.0,0.0,0.0,0.0
0x5fd48ee2dd48066f6aaeedd79d27dcc1914ecf54,t5fx09,false,true,18.700445148176957,0.0,0.0,0.0,0.0
0x3097bda5a50f61c900d6251e7b31db8de482ea42,75lvgt,false,true,376.69675131784976,0.0,0.0,0.0,0.0
0xdb878be83129958d808752e91e0e6b5317bbcc9d,1mig9q,false,true,183.832105562205,0.0,0.0,0.0,0.0
0xde2fe7ccf49cded9aee4fd0ecb9f12b5ff969e83,l94ftv,false,true,761.0012855425938,262.9191253484367,0.0,0.0,0.0
0x60bc27be406c24e9a8ec262e804041f946588298,iaudqy,false,true,100.29436208184899,0.0,0.0,0.0,0.0
0x7327035b1abf420c7a41efcb00920427052791e9,oocm13,false,true,7334.606423505432,0.0,0.0,0.0,0.0
0x837a5fdeef886c5b2dd9183df9f6372624711c7f,oc4odd,false,true,43.21679742911067,0.0,0.0,0.0,30.151933070519
0x4e5afa9e009798efe062eaf8a287c1cbf7d285cb,nne6dq,false,true,87.9624727394264,0.0,0.0,0.0,0.0
0xd9a028286c42a42808611dca332e7283e1760ecd,rrg2dh,false,true,190.63958341585786,0.0,0.0,0.0,0.0
